,score,awards,symbol,date
11667,-1,0,ORBC,2021-01-30
8698,16,0,GOOG,2021-01-30
1961,1,0,MANT,2021-01-30
11056,262,0,MU,2021-01-30
2435,2,0,NUAN,2021-01-30
8790,-7,0,GRID,2021-01-30
986,155,0,FREE,2021-01-30
9889,29,0,KBIO,2021-01-30
8886,1,0,GT,2021-01-30
12304,363,0,QQQ,2021-01-30
12232,14,0,QCOM,2021-01-30
12731,9,0,SABR,2021-01-30
10922,1016,1,MSFT,2021-01-30
9739,46,0,JACK,2021-01-30
2088,2,0,MRVL,2021-01-30
12776,747,0,SALE,2021-01-30
8816,2351,4,GROW,2021-01-30
2730,33,0,PLUS,2021-01-30
11602,7,0,OCC,2021-01-30
10581,-3,0,MARA,2021-01-30
12515,58,0,RMBS,2021-01-30
9307,802,2,IBKR,2021-01-30
12490,1,0,RGEN,2021-01-30
12738,3,0,SAGE,2021-01-30
1584,4,0,IRBT,2021-01-30
9746,1,0,JAZZ,2021-01-30
1577,6,0,INWK,2021-01-30
2995,8,0,ROLL,2021-01-30
10613,447,0,MARK,2021-01-30
10135,20501,11,LINE,2021-01-30
12507,2,0,RICK,2021-01-30
2737,2,0,POOL,2021-01-30
8855,1,0,GSM,2021-01-30
12483,13,0,RENT,2021-01-30
1896,89,0,LOOK,2021-01-30
10618,3,0,MARPS,2021-01-30
12519,1,0,RMCF,2021-01-30
11548,29,0,NVDA,2021-01-30
2143,131,2,MSFT,2021-01-30
8742,10,0,GOOGL,2021-01-30
2713,27,0,PLUG,2021-01-30
8944,18,0,HA,2021-01-30
9378,-1,0,ICPT,2021-01-30
1862,217,0,LONG,2021-01-30
10491,100,0,MAG,2021-01-30
11563,0,0,NWBO,2021-01-30
1357,672,0,HAS,2021-01-30
12133,-8,0,PSEC,2021-01-30
2028,-6,0,MEET,2021-01-30
959,0,0,FOX,2021-01-30
1958,4,0,LXRX,2021-01-30
12893,41,1,SBUX,2021-01-30
11638,7,0,OLED,2021-01-30
9904,3,0,KIN,2021-01-30
10035,60,0,LAND,2021-01-30
2355,45,0,NEWS,2021-01-30
1595,19,1,ISM,2021-01-30
1479,-23,0,ICLN,2021-01-30
10046,7,0,LAWS,2021-01-30
11868,10,0,PENN,2021-01-30
3036,21,0,SALE,2021-01-30
8776,19,0,GPRO,2021-01-30
10526,-14,0,MAR,2021-01-30
1952,8,0,LULU,2021-01-30
9363,139,0,ICLN,2021-01-30
10977,13,0,MSTR,2021-01-30
12115,0,0,PRTS,2021-01-30
2973,1920,2,ROCK,2021-01-30
10793,23,0,MNKD,2021-01-30
3118,1,0,SCON,2021-01-30
2078,1,0,MOSY,2021-01-30
2280,13,0,NCLH,2021-01-30
918,7,0,FIZZ,2021-01-30
10727,2,0,MIK,2021-01-30
1717,12,0,LAKE,2021-01-30
2401,6,0,NFLX,2021-01-30
11736,70,0,PAAS,2021-01-30
11718,7,0,OSTK,2021-01-30
9956,11,0,KPTI,2021-01-30
12936,1,0,SEMI,2021-01-30
9693,2,0,ISM,2021-01-30
12634,3,0,ROLL,2021-01-30
2231,2,0,MYL,2021-01-30
2228,1,0,MVIS,2021-01-30
1750,5,0,LGND,2021-01-30
2881,21,1,QQQ,2021-01-30
9651,297,0,IRDM,2021-01-30
9139,117,0,HERO,2021-01-30
12374,360,0,RARE,2021-01-30
9104,352,0,HEAR,2021-01-30
1309,2,0,GROW,2021-01-30
2010,4,0,MARK,2021-01-30
2828,-1,0,QDEL,2021-01-30
8507,1,0,GLBS,2021-01-30
2900,13,1,RAVE,2021-01-30
2059,244,0,MIND,2021-01-30
10316,1693,3,LONG,2021-01-30
8502,55,0,GLAD,2021-01-30
11987,4,0,PLCE,2021-01-30
11309,613,0,NEWS,2021-01-30
10079,34,0,LGND,2021-01-30
1510,8,0,INO,2021-01-30
1735,1,0,LAND,2021-01-30
10198,279,0,LIVE,2021-01-30
12356,47,0,RAIL,2021-01-30
2310,2,0,NEO,2021-01-30
8472,153,0,GILD,2021-01-30
3179,2,0,SIRI,2021-01-30
2885,1,0,QRVO,2021-01-30
2551,-5,0,PAAS,2021-01-30
11980,767,0,PLAY,2021-01-30
12955,1,0,SFM,2021-01-30
1195,681,2,GOOD,2021-01-30
11413,94,0,NICE,2021-01-30
9837,107,0,JOBS,2021-01-30
906,6,0,FISV,2021-01-30
2419,36,0,NICE,2021-01-30
2523,1,0,ONNN,2021-01-30
3169,1,0,SIEB,2021-01-30
10789,1,0,MNGA,2021-01-30
2251,44,0,NAME,2021-01-30
1389,964,3,HEAR,2021-01-30
10759,33,0,MIND,2021-01-30
9634,-43,0,IRBT,2021-01-30
8428,1,0,GIGM,2021-01-30
1691,1,0,KNDI,2021-01-30
1059,4,0,FUND,2021-01-30
12998,2,0,SGMO,2021-01-30
10225,17,0,LOAN,2021-01-30
10209,2,0,LLNW,2021-01-30
11364,23,0,NFLX,2021-01-30
1661,8,0,JD,2021-01-30
9015,4071,3,HAS,2021-01-30
12911,1,0,SCHN,2021-01-30
1698,56,0,KOSS,2021-01-30
1999,-2,0,MARA,2021-01-30
3162,28,0,SHIP,2021-01-30
8537,1,0,GOGO,2021-01-30
10653,22,0,MEET,2021-01-30
9684,69,0,ISIS,2021-01-30
11788,1,0,PACB,2021-01-30
1159,-4,0,GOLD,2021-01-30
12088,1,0,POOL,2021-01-30
12662,2,0,RP,2021-01-30
11928,3,0,PETS,2021-01-30
12073,128,0,PLUS,2021-01-30
2448,9,0,NVAX,2021-01-30
9942,3,0,KOSS,2021-01-30
2603,9,0,PENN,2021-01-30
10774,1,0,MINI,2021-01-30
10370,284,0,LOOK,2021-01-30
8426,3,0,GIGA,2021-01-30
8516,4,0,GLUU,2021-01-30
12598,71,0,ROCK,2021-01-30
12647,2,0,ROSE,2021-01-30
11248,2,0,NEO,2021-01-30
2823,-2,0,QCOM,2021-01-30
12607,23,0,ROIC,2021-01-30
12382,680,4,RAVE,2021-01-30
9576,37,0,INTC,2021-01-30
10065,4,0,LE,2021-01-30
1075,1,0,GAIN,2021-01-30
8416,1,0,GGAL,2021-01-30
1298,-11,0,GPRO,2021-01-30
2545,-2,0,OSTK,2021-01-30
1246,34,1,GOOG,2021-01-30
7551,5,0,FATE,2021-01-31
2832,3,0,QNST,2021-01-31
2744,3,0,PRTS,2021-01-31
7354,41,0,ETC,2021-01-31
4327,3,0,ADTN,2021-01-31
1511,12,0,INO,2021-01-31
4318,2,0,ADP,2021-01-31
12516,1,0,RMBS,2021-01-31
2741,2,0,POWL,2021-01-31
7533,1107,10,FAST,2021-01-31
10080,58,0,LGND,2021-01-31
3917,2,0,WWD,2021-01-31
14428,3,0,VRTX,2021-01-31
12599,43,0,ROCK,2021-01-31
627,3,0,ECHO,2021-01-31
2509,2,0,NXPI,2021-01-31
507,2,0,CRUS,2021-01-31
9308,376,0,IBKR,2021-01-31
242,256,2,BABY,2021-01-31
9140,44,0,HERO,2021-01-31
6079,78,0,CFO,2021-01-31
10614,86,0,MARK,2021-01-31
14528,33,0,WB,2021-01-31
13591,1,0,SYKE,2021-01-31
14484,1,0,WATT,2021-01-31
1480,2,0,ICLN,2021-01-31
666,3,0,EMKR,2021-01-31
1487,2,0,IDXX,2021-01-31
3660,3,0,TTMI,2021-01-31
13554,7,0,STLD,2021-01-31
2060,1,0,MIND,2021-01-31
663,-2,0,ELSE,2021-01-31
11806,6,0,PCAR,2021-01-31
4368,5,0,AHPI,2021-01-31
5976,6,0,CERN,2021-01-31
10088,1,0,LIME,2021-01-31
9229,8,0,HMNY,2021-01-31
1076,2,0,GAIN,2021-01-31
4428,61,2,ALOT,2021-01-31
7427,148,0,EYES,2021-01-31
13905,13,0,TQQQ,2021-01-31
12074,21,0,PLUS,2021-01-31
10654,88,0,MEET,2021-01-31
3656,708,7,TSLA,2021-01-31
7475,27,0,FANG,2021-01-31
4382,1,0,AKBA,2021-01-31
6444,16,0,COST,2021-01-31
265,16,0,BBBY,2021-01-31
649,141,0,ELON,2021-01-31
5963,1,0,CENT,2021-01-31
11789,16,0,PACB,2021-01-31
9193,1,0,HIMX,2021-01-31
9815,12,0,JD,2021-01-31
4330,1,0,ADXS,2021-01-31
9763,-2,0,JBLU,2021-01-31
13511,32,0,STEM,2021-01-31
13578,0,0,SVA,2021-01-31
1102,3,0,GEOS,2021-01-31
2356,1058,1,NEWS,2021-01-31
3598,36,0,TRUE,2021-01-31
9838,48,0,JOBS,2021-01-31
1485,3,0,ICPT,2021-01-31
418,3,0,CASH,2021-01-31
278,0,0,BCRX,2021-01-31
2502,43,6,NVDA,2021-01-31
3681,8,0,TVIX,2021-01-31
1097,144,0,GAME,2021-01-31
7380,4,0,EXEL,2021-01-31
6626,7,0,CU,2021-01-31
13568,1,0,STRS,2021-01-31
2750,3,0,PSTI,2021-01-31
6029,2102,0,CFA,2021-01-31
1496,65,0,III,2021-01-31
10689,13,0,MENT,2021-01-31
2752,3,0,PTEN,2021-01-31
7488,1,0,FARM,2021-01-31
5882,14,0,CBOE,2021-01-31
11814,5,0,PCH,2021-01-31
9237,1,0,HTBX,2021-01-31
2824,12,0,QCOM,2021-01-31
7396,6,0,EXPE,2021-01-31
9159,3,0,HILL,2021-01-31
10697,-9,0,MGI,2021-01-31
4461,2,0,AMAT,2021-01-31
9375,3,0,ICON,2021-01-31
2740,2,0,POWI,2021-01-31
526,3,0,CTSH,2021-01-31
2604,5,0,PENN,2021-01-31
2583,3,0,PCTY,2021-01-31
1412,3,0,HIMX,2021-01-31
6930,6,0,DRYS,2021-01-31
10371,985,2,LOOK,2021-01-31
584,3,0,DGII,2021-01-31
2582,2,0,PCH,2021-01-31
6258,144,0,CME,2021-01-31
2580,3,0,PAHC,2021-01-31
9577,0,0,INTC,2021-01-31
6262,0,0,CMPR,2021-01-31
7097,4,0,EHTH,2021-01-31
2208,10,0,MU,2021-01-31
2311,-7,0,NEO,2021-01-31
6271,1,0,CNET,2021-01-31
533,3,0,CZNC,2021-01-31
6228,2,0,CMCSA,2021-01-31
2517,3,0,ODFL,2021-01-31
1413,2,0,HLIT,2021-01-31
1417,4,0,HTBX,2021-01-31
333,2,0,BRKS,2021-01-31
10152,126,0,LION,2021-01-31
523,2,0,CSWC,2021-01-31
14318,-1,0,VBIV,2021-01-31
2621,3,0,PETS,2021-01-31
9520,80,0,INO,2021-01-31
3768,3,0,VIVO,2021-01-31
6207,-2,0,CLVS,2021-01-31
2515,2,0,OCC,2021-01-31
337,3,0,BV,2021-01-31
3772,2,0,VRTS,2021-01-31
525,3,0,CTHR,2021-01-31
14309,27,1,VA,2021-01-31
7150,473,0,ELON,2021-01-31
11929,1,0,PETS,2021-01-31
1160,1,0,GOLD,2021-01-31
1418,3,0,HUBG,2021-01-31
3782,2,0,VRTX,2021-01-31
13723,47,0,THOR,2021-01-31
1397,4,0,HERO,2021-01-31
2578,1,0,PACB,2021-01-31
1196,77,0,GOOD,2021-01-31
1390,14,0,HEAR,2021-01-31
14199,149,0,TYPE,2021-01-31
7026,4,0,EARS,2021-01-31
4205,-39,0,ADA,2021-01-31
2547,3,0,OTEX,2021-01-31
3846,3,0,WERN,2021-01-31
9652,4,0,IRDM,2021-01-31
10226,4,0,LOAN,2021-01-31
7005,36,0,EA,2021-01-31
12336,2,1,QYLD,2021-01-31
6947,1,0,DVAX,2021-01-31
14215,36,0,UAE,2021-01-31
1370,3,0,HCAP,2021-01-31
9685,24,0,ISIS,2021-01-31
3875,266,2,WIN,2021-01-31
6957,3,0,DXCM,2021-01-31
10199,229,0,LIVE,2021-01-31
352,1,0,CA,2021-01-31
6328,10,0,COKE,2021-01-31
10262,1,0,LOGI,2021-01-31
2518,3,0,OFS,2021-01-31
357,2,0,CACC,2021-01-31
361,3,0,CAKE,2021-01-31
3885,1,0,WIRE,2021-01-31
7071,36,0,ECHO,2021-01-31
2519,3,0,OIIM,2021-01-31
10317,3262,16,LONG,2021-01-31
7067,3,0,EBIX,2021-01-31
9608,9,0,INWK,2021-01-31
2520,2,0,OMCL,2021-01-31
2252,7,0,NAME,2021-01-31
2258,3,0,NBIX,2021-01-31
11981,248,2,PLAY,2021-01-31
6299,1,0,COB,2021-01-31
7062,7,0,EBAY,2021-01-31
13850,2,0,TOWN,2021-01-31
9635,4,0,IRBT,2021-01-31
13808,16,0,TOPS,2021-01-31
2079,3,0,MPWR,2021-01-31
2625,3,0,PFPT,2021-01-31
2627,3,0,PFSW,2021-01-31
3704,2,0,UCTT,2021-01-31
6889,2,0,DOX,2021-01-31
7283,-5,0,EOS,2021-01-31
14384,64,0,VIP,2021-01-31
3706,3,0,UEPS,2021-01-31
9364,92,1,ICLN,2021-01-31
13648,6,0,TEAR,2021-01-31
11869,83,0,PENN,2021-01-31
14168,5,0,TVIX,2021-01-31
6130,1,0,CHRS,2021-01-31
3905,2,0,WOOD,2021-01-31
616,4,0,EA,2021-01-31
4295,181,0,ADHD,2021-01-31
12305,119,0,QQQ,2021-01-31
10496,-1,0,MAGS,2021-01-31
7273,2,0,ENT,2021-01-31
14173,1,0,TWIN,2021-01-31
10527,5,0,MAR,2021-01-31
10492,18,0,MAG,2021-01-31
3702,1,0,UAE,2021-01-31
3699,-1,1,TYPE,2021-01-31
7330,6,0,ERS,2021-01-31
2738,3,0,POOL,2021-01-31
2080,2,0,MRCY,2021-01-31
6098,2,0,CG,2021-01-31
4167,144,0,ACAT,2021-01-31
7323,27,0,ERIC,2021-01-31
1112,11,0,GEVO,2021-01-31
10136,3567,6,LINE,2021-01-31
9740,15,0,JACK,2021-01-31
2731,1,0,PLUS,2021-01-31
13621,173,0,TAX,2021-01-31
14401,-3,0,VOD,2021-01-31
10582,18,0,MARA,2021-01-31
6117,1,0,CHNR,2021-01-31
624,3,0,EBIX,2021-01-31
622,19,0,EBAY,2021-01-31
12484,5,0,RENT,2021-01-31
308,2,0,BIIB,2021-01-31
10410,-7,0,LTC,2021-01-31
6144,5,0,CIDM,2021-01-31
604,3,0,DSPG,2021-01-31
599,2,0,DOX,2021-01-31
12043,55,0,PLUG,2021-01-31
513,1,0,CSCO,2021-01-31
3758,1,0,VIA,2021-01-31
515,3,0,CSGS,2021-01-31
14341,2,0,VIA,2021-01-31
10478,10,0,LUNA,2021-01-31
2659,408,1,PLAY,2021-01-31
516,3,0,CSII,2021-01-31
10465,8,0,LULU,2021-01-31
596,2,0,DLHC,2021-01-31
6197,8,0,CLUB,2021-01-31
1146,3,0,GOGO,2021-01-31
7182,564,0,ELSE,2021-01-31
6396,2,0,CORE,2021-01-31
9476,1,0,INFA,2021-01-31
2628,2,0,PINC,2021-01-31
10483,2,0,LXRX,2021-01-31
605,3,0,DVAX,2021-01-31
6171,1,0,CLNE,2021-01-31
13691,9,0,TECH,2021-01-31
7267,4,0,ENPH,2021-01-31
311,-3,0,BLDP,2021-01-31
2714,16,0,PLUG,2021-01-31
1358,225,0,HAS,2021-01-31
1130,4,0,GILD,2021-01-31
3711,3,0,UHAL,2021-01-31
3712,3,0,ULBI,2021-01-31
2144,407,1,MSFT,2021-01-31
3731,3,0,USAT,2021-01-31
9392,44,0,IEP,2021-01-31
3734,3,0,UTSI,2021-01-31
3743,3,0,VA,2021-01-31
1137,8,0,GLAD,2021-01-31
1432,2,0,IBTX,2021-01-31
1140,1,0,GLUU,2021-01-31
9433,14,0,III,2021-01-31
14354,1,0,VIEW,2021-01-31
1430,30,0,IBKR,2021-01-31
5837,4459,2,CASH,2021-01-31
10775,1,0,MINI,2021-01-31
3581,2,0,TRNS,2021-01-31
3120,2,0,SCSC,2021-01-31
14867,60,0,XLM,2021-01-31
5255,96,0,BEAT,2021-01-31
9987,1,0,KZ,2021-01-31
3339,7,0,SRNE,2021-01-31
14854,5,0,XIV,2021-01-31
11492,300,1,NVAX,2021-01-31
9999,11,0,LAKE,2021-01-31
3110,4,0,SBUX,2021-01-31
931,1,0,FOLD,2021-01-31
13171,1,0,SONS,2021-01-31
11137,408,1,NAME,2021-01-31
1633,3,0,JCS,2021-01-31
92,3,0,AMPH,2021-01-31
6577,1,0,CSIQ,2021-01-31
8085,1838,2,FREE,2021-01-31
8644,12418,47,GOOD,2021-01-31
6609,-17,0,CTRL,2021-01-31
1292,10,0,GOOGL,2021-01-31
88,34,1,AMD,2021-01-31
8141,7564,113,FTD,2021-01-31
3146,43,0,SGMS,2021-01-31
13126,10,0,SMRT,2021-01-31
4786,4,0,ASPS,2021-01-31
4778,3,0,ASML,2021-01-31
14890,2,0,YHOO,2021-01-31
8165,5,0,FTR,2021-01-31
12894,171,1,SBUX,2021-01-31
6676,-1,0,CZR,2021-01-31
13137,1,0,SNAK,2021-01-31
11205,4,0,NCLH,2021-01-31
8154,1,0,FTNT,2021-01-31
3126,3,0,SCYX,2021-01-31
1775,99,2,LINE,2021-01-31
3123,3,0,SCVL,2021-01-31
8589,145,0,GOLD,2021-01-31
439,3,0,CG,2021-01-31
5226,42,0,BDE,2021-01-31
1315,3,0,GTIM,2021-01-31
947,11,0,FORM,2021-01-31
3356,12,0,SSB,2021-01-31
1801,3,0,LIVE,2021-01-31
8743,273,0,GOOGL,2021-01-31
10003,3,0,LAMR,2021-01-31
4708,3921,10,ANY,2021-01-31
13230,401,0,SP,2021-01-31
1863,199,0,LONG,2021-01-31
5389,11,0,BLRX,2021-01-31
13237,2,0,SPAN,2021-01-31
12089,12,0,POOL,2021-01-31
11564,6,0,NWBO,2021-01-31
5428,86,0,BLUE,2021-01-31
4125,2804,5,AAPL,2021-01-31
9905,1,0,KIN,2021-01-31
960,-4,0,FOX,2021-01-31
1598,3,0,IVAC,2021-01-31
3041,2,0,SANM,2021-01-31
4653,2,0,ANGI,2021-01-31
777,3,0,FARM,2021-01-31
2431,3,0,NTGR,2021-01-31
5355,2,0,BIS,2021-01-31
11549,19,0,NVDA,2021-01-31
8699,106,0,GOOG,2021-01-31
11365,25,6,NFLX,2021-01-31
5316,32,1,BIDU,2021-01-31
3378,3,0,STLY,2021-01-31
9927,4,0,KNDI,2021-01-31
5331,1,0,BIIB,2021-01-31
8031,3,0,FRED,2021-01-31
1811,32,0,LOAN,2021-01-31
477,3,0,COLM,2021-01-31
3320,4,0,SQQQ,2021-01-31
5345,3,0,BIOL,2021-01-31
11089,1,0,MVIS,2021-01-31
481,1,0,COOL,2021-01-31
12836,41,0,SAVE,2021-01-31
3396,3,0,SYNA,2021-01-31
14795,0,0,WOOF,2021-01-31
11057,118,1,MU,2021-01-31
3074,5,0,SAVE,2021-01-31
7987,1,0,FORTY,2021-01-31
8019,873,0,FOX,2021-01-31
14087,3045,7,TSLA,2021-01-31
11213,2,0,NCTY,2021-01-31
11224,2,0,NDAQ,2021-01-31
30,3,0,ALGN,2021-01-31
31,3,0,ALGT,2021-01-31
32,3,0,ALXN,2021-01-31
907,5,0,FISV,2021-01-31
3180,2,0,SIRI,2021-01-31
8473,1,0,GILD,2021-01-31
13042,193,0,SHIP,2021-01-31
33,2,0,AMAT,2021-01-31
11310,741,2,NEWS,2021-01-31
3236,26,0,SP,2021-01-31
1736,5,0,LAND,2021-01-31
5042,1154,2,BABY,2021-01-31
14020,2,0,TRVN,2021-01-31
35,1,0,AMCX,2021-01-31
8318,81,0,GAIN,2021-01-31
14958,2,0,ZAGG,2021-01-31
8482,3,0,GILT,2021-01-31
27,3,0,AINV,2021-01-31
8483,2,0,GK,2021-01-31
3184,3,0,SKYW,2021-01-31
1719,3,0,LANC,2021-01-31
1299,4,0,GPRO,2021-01-31
8411,6,0,GEVO,2021-01-31
468,3,0,CNTY,2021-01-31
1699,2,0,KOSS,2021-01-31
4979,2373,8,AWAY,2021-01-31
8417,1,0,GGAL,2021-01-31
1688,3,0,KLIC,2021-01-31
8393,2,0,GERN,2021-01-31
4988,6,0,AXDX,2021-01-31
8390,2,0,GENE,2021-01-31
3192,2,0,SMCI,2021-01-31
4908,9,0,AUPH,2021-01-31
3205,3,0,SOHU,2021-01-31
1686,3,0,KLAC,2021-01-31
896,2,0,FEYE,2021-01-31
1712,2,0,KTOS,2021-01-31
3188,3,0,SLAB,2021-01-31
8369,1228,0,GAME,2021-01-31
11414,88,0,NICE,2021-01-31
3170,3,0,SIMO,2021-01-31
14952,3219,3,Z,2021-01-31
8517,5,0,GLUU,2021-01-31
5147,93,0,BBC,2021-01-31
13099,1,0,SKYS,2021-01-31
9943,74,0,KOSS,2021-01-31
1751,13,0,LGND,2021-01-31
845,3,0,FCCY,2021-01-31
5159,4,0,BCH,2021-01-31
3294,4,0,SPWR,2021-01-31
841,146,0,FB,2021-01-31
4801,1,0,ASTI,2021-01-31
1662,2,0,JD,2021-01-31
8191,60,0,FUEL,2021-01-31
13112,-4,0,SLM,2021-01-31
443,2,0,CHKP,2021-01-31
5191,1080,2,BCRX,2021-01-31
14900,3,0,YY,2021-01-31
13118,1,0,SLVO,2021-01-31
11249,-7,0,NEO,2021-01-31
13092,51,0,SIRI,2021-01-31
3163,-11,0,SHIP,2021-01-31
1673,3,0,JOUT,2021-01-31
1680,3,0,KINS,2021-01-31
457,3,0,CLVS,2021-01-31
4876,15,0,ATVI,2021-01-31
9982,5,0,KTOS,2021-01-31
1745,2,0,LFUS,2021-01-31
11428,1,0,NLST,2021-01-31
8269,554,0,FUND,2021-01-31
8503,17,0,GLAD,2021-01-31
6658,1,0,CYTR,2021-01-31
1677,3,0,KE,2021-01-31
5095,1063,2,BBBY,2021-01-31
14014,379,1,TRUE,2021-01-31
4824,1,0,ATRI,2021-01-31
8241,270,0,FULL,2021-01-31
4820,1,0,ATOS,2021-01-31
12928,-4,0,SEED,2021-01-31
4064,652,0,AAL,2021-01-31
11254,1,0,NEON,2021-01-31
919,177,0,FIZZ,2021-01-31
3037,3,0,SALE,2021-01-31
7971,1,0,FORM,2021-01-31
3963,3,0,YORW,2021-01-31
7751,5,0,FISV,2021-01-31
9856,2,0,KANG,2021-01-31
12681,1,0,RWLK,2021-01-31
712,2,0,EPAY,2021-01-31
11672,1,0,ORLY,2021-01-31
1562,24,1,INTC,2021-01-31
708,2,0,ENTG,2021-01-31
2945,1,0,RENT,2021-01-31
429,3,0,CDZI,2021-01-31
704,2,0,ENPH,2021-01-31
1050,36,0,FULL,2021-01-31
5696,420,3,CALL,2021-01-31
7738,35,0,FISH,2021-01-31
10794,126,0,MNKD,2021-01-31
12249,2,0,QIWI,2021-01-31
205,3,0,AVNW,2021-01-31
12663,5,0,RP,2021-01-31
2949,3,0,RGLD,2021-01-31
2939,4,0,REGN,2021-01-31
2954,2,0,RMBS,2021-01-31
14621,20,0,WEN,2021-01-31
8945,758,2,HA,2021-01-31
3467,10,0,TINY,2021-01-31
12109,6,0,PRKR,2021-01-31
1027,1,0,FUEL,2021-01-31
5642,2,0,CALI,2021-01-31
3964,3,0,YRCW,2021-01-31
7784,5,0,FIVE,2021-01-31
196,4,0,ATVI,2021-01-31
5455,0,0,BNB,2021-01-31
12703,4,0,SAAS,2021-01-31
10836,-1,0,MRCY,2021-01-31
14634,23,0,WIFI,2021-01-31
4545,2,0,AMGN,2021-01-31
3961,376,0,YHOO,2021-01-31
4538,3237,5,AMD,2021-01-31
8963,10,0,HALO,2021-01-31
13380,91,0,SQQQ,2021-01-31
10830,2,0,MOMO,2021-01-31
5631,47,0,CAKE,2021-01-31
5720,3,0,CALM,2021-01-31
7712,1,0,FEYE,2021-01-31
2019,3,0,MCHP,2021-01-31
2888,2,0,QTNT,2021-01-31
2022,2,0,MDXG,2021-01-31
12096,1,0,POPE,2021-01-31
4482,67,0,AMCX,2021-01-31
7605,615,0,FB,2021-01-31
2886,3,0,QRVO,2021-01-31
10728,2,1,MIK,2021-01-31
13462,5,0,SSB,2021-01-31
216,6,0,AWAY,2021-01-31
1247,38,0,GOOG,2021-01-31
9105,95,0,HEAR,2021-01-31
14128,87,0,TTWO,2021-01-31
4471,8,0,AMCC,2021-01-31
3573,3,0,TRIP,2021-01-31
13475,5,0,SSYS,2021-01-31
11737,26,0,PAAS,2021-01-31
13450,1,0,SRPT,2021-01-31
425,3,0,CCMP,2021-01-31
6473,1,0,CRNT,2021-01-31
11719,3,0,OSTK,2021-01-31
2000,5,0,MARA,2021-01-31
3500,0,0,TOWN,2021-01-31
1060,196,1,FUND,2021-01-31
13424,55,0,SRNE,2021-01-31
499,2,0,COST,2021-01-31
424,3,0,CBOE,2021-01-31
9016,4091,3,HAS,2021-01-31
6799,1,0,DCTH,2021-01-31
10760,103,0,MIND,2021-01-31
5774,173,0,CAR,2021-01-31
7661,26,0,FCEL,2021-01-31
2449,1,0,NVAX,2021-01-31
422,3,0,CBFV,2021-01-31
10066,6,0,LE,2021-01-31
14575,0,0,WBA,2021-01-31
12635,322,0,ROLL,2021-01-31
3540,2,0,TQQQ,2021-01-31
5782,3,0,CARB,2021-01-31
1019,3,0,FTNT,2021-01-31
6374,60,0,COOL,2021-01-31
7952,6,0,FORD,2021-01-31
1591,3,0,IRMD,2021-01-31
5522,1,0,BTC,2021-01-31
2996,4,0,ROLL,2021-01-31
987,105,1,FREE,2021-01-31
14100,2,0,TTOO,2021-01-31
3445,3,0,TECH,2021-01-31
1897,311,2,LOOK,2021-01-31
159,3,0,AOSL,2021-01-31
161,2,0,ARLP,2021-01-31
5532,2,0,BV,2021-01-31
7868,12,0,FLEX,2021-01-31
8777,19,0,GPRO,2021-01-31
150,3,0,ANGI,2021-01-31
166,3,0,ARWR,2021-01-31
160,2,0,ARCB,2021-01-31
749,3,0,EXPO,2021-01-31
5499,195,0,BOOM,2021-01-31
1904,3,0,LPLA,2021-01-31
10940,1,0,MSG,2021-01-31
5509,2,0,BRKS,2021-01-31
146,47,0,AMZN,2021-01-31
7920,90,0,FOLD,2021-01-31
12233,0,1,QCOM,2021-01-31
12777,97,0,SALE,2021-01-31
7906,1,0,FMI,2021-01-31
11596,0,0,NYMT,2021-01-31
11603,538,1,OCC,2021-01-31
6749,152,0,DATE,2021-01-31
758,1,0,EYES,2021-01-31
3417,3,0,TCFC,2021-01-31
14095,4,0,TST,2021-01-31
1585,3,0,IRBT,2021-01-31
3008,4,0,SAAS,2021-01-31
5533,1,0,BVA,2021-01-31
3448,2,0,TESS,2021-01-31
10036,310,5,LAND,2021-01-31
8856,1,0,GSM,2021-01-31
4569,40,0,AMRN,2021-01-31
3456,3,0,THST,2021-01-31
2974,2,0,ROCK,2021-01-31
3453,3,0,TGE,2021-01-31
5588,785,0,CA,2021-01-31
10867,3,0,MRVL,2021-01-31
736,3,0,ETC,2021-01-31
14677,1160,0,WIN,2021-01-31
180,0,0,ATOS,2021-01-31
9890,2,0,KBIO,2021-01-31
747,173,0,EXPE,2021-01-31
10923,159,0,MSFT,2021-01-31
11639,389,0,OLED,2021-01-31
13955,52,0,TRIP,2021-01-31
1953,3,0,LULU,2021-01-31
10047,8,0,LAWS,2021-01-31
13326,29,0,SPWR,2021-01-31
12116,6,0,PRTS,2021-01-31
1011,2,0,FSLR,2021-01-31
1906,3,0,LQDT,2021-01-31
14693,14,0,WIRE,2021-01-31
7847,9,0,FLAT,2021-01-31
772,1,0,FANG,2021-01-31
1960,2,0,MANH,2021-01-31
3414,18,0,TAX,2021-01-31
6500,4,0,CROX,2021-01-31
4647,450,0,AMZN,2021-01-31
7810,7,0,FIZZ,2021-01-31
4591,1,0,AMTX,2021-01-31
12090,1,0,POOL,2021-02-01
12097,1,0,POPE,2021-02-01
10004,3,0,LAMR,2021-02-01
10081,53,0,LGND,2021-02-01
419,623,7,CASH,2021-02-01
14200,99,0,TYPE,2021-02-01
2402,13,0,NFLX,2021-02-01
6375,58,2,COOL,2021-02-01
4190,6,0,ACTS,2021-02-01
465,-2,0,CME,2021-02-01
4126,1371,8,AAPL,2021-02-01
12134,-1,0,PSEC,2021-02-01
10048,14,0,LAWS,2021-02-01
12044,25,0,PLUG,2021-02-01
10137,46509,61,LINE,2021-02-01
